id:ID,name,:LABEL,parent
b0_c1_225,小梁网发育异常,病因,
b0_c1_226,中胚层,解剖结构,b7_c6_81
b0_c1_227,头部,解剖结构,b0_c4_370
b0_c1_228,眼附属器,解剖结构,b0_c4_121
b0_c1_229,体节,解剖结构,
b0_c1_230,角膜固有层,解剖结构,
b0_c1_231,内皮,解剖结构,b0_c8_897
b0_c1_232,Schlemm 管,解剖结构,b0_c1_413
b0_c1_233,Müller 肌,解剖结构,
b0_c1_234,颜面中部,解剖结构,
b0_c1_235,上颌骨,解剖结构,b0_c20_1188
b0_c1_236,牙齿,解剖结构,b0_c12_610
b0_c1_237,自主神经系统节后神经元,解剖结构,
b0_c1_238,内脏神经系统,解剖结构,
b0_c1_239,肾上腺髓质,解剖结构,
b0_c1_240,心脏传导束,解剖结构,
b0_c1_241,眼前节组织结构,解剖结构,
b0_c1_242,房角构型,解剖结构,
b0_c1_243,迁徙能力,症状和体征,
b0_c1_244,分化潜能,症状和体征,
b0_c1_245,牙齿发育缺陷,疾病,b0_c1_221
b0_c1_246,颜面发育缺陷,疾病,b0_c1_221
b0_c1_247,皮肤先天异常,疾病,b0_c1_221
b0_c1_248,神经系统先天异常,疾病,b0_c1_221
b0_c1_249,心脏先天异常,疾病,b0_c1_221
b0_c1_250,永存玻璃体动脉,疾病,b0_c1_86
b0_c1_251,先天性永存瞳孔膜,疾病,b0_c3_14
b0_c1_252,pupillary membrane,别名,b0_c1_103
b0_c1_253,血管系统,解剖结构,
b0_c1_254,眼动脉,解剖结构,b1_c1_305
b0_c1_255,环形血管,解剖结构,b0_c1_253
b0_c1_256,脉络膜毛细血管,解剖结构,b0_c1_263
b0_c1_257,视网膜中央血管系统,解剖结构,b0_c0_4
b0_c1_258,葡萄膜,解剖结构,b0_c7_372
b0_c1_259,虹膜睫状体面,解剖结构,b0_c1_258
b0_c1_260,前房始基,解剖结构,b0_c1_258
b0_c1_261,虹膜的基质层,解剖结构,b1_c8_1673
b0_c1_262,睫状突,解剖结构,b0_c12_457
b0_c1_263,脉络膜,解剖结构,b0_c0_75
b0_c1_264,脉络膜大血管层,解剖结构,b0_c1_263
b0_c1_265,中血管层,解剖结构,b7_c23_625
b0_c1_266,涡静脉,解剖结构,b0_c1_263
b0_c1_267,角膜基质层,解剖结构,b0_c8_162
b0_c1_268,内皮层,解剖结构,b7_c3_383
b0_c1_269,前弹力层,解剖结构,b0_c3_213
b0_c1_270,后弹力层,解剖结构,b0_c6_206
b0_c1_271,前房角,解剖结构,b0_c0_79
b0_c1_272,角膜缘,解剖结构,b0_c8_11
b0_c1_273,Schlemm管,解剖结构,b0_c3_37
b0_c1_274,小管,解剖结构,b0_c1_271
b0_c1_275,结膜,解剖结构,b0_c0_69
b0_c1_276,睑板,解剖结构,b0_c4_1
b0_c1_277,肌肉,解剖结构,b0_c4_1
b0_c1_278,泪器,解剖结构,b0_c5_1
b0_c1_279,上泪点,解剖结构,
b0_c1_280,下泪点,解剖结构,
b0_c1_281,鼻泪管下口,解剖结构,
b0_c1_282,青春期,注意事项,
b0_c1_283,睑褶,解剖结构,b0_c1_108
b0_c1_285,半月皱襞,解剖结构,b1_c2_497
b0_c1_286,泪阜,解剖结构,b0_c0_106
b0_c1_287,毛囊,解剖结构,b1_c5_1328
b0_c1_288,副泪腺,解剖结构,b0_c6_35
b0_c1_289,上穹隆部外侧结膜上皮,解剖结构,
b0_c1_290,结膜各腺体,解剖结构,b0_c1_278
b0_c1_291,外侧鼻突,解剖结构,
b0_c1_292,上颌突,解剖结构,
b0_c1_293,头部神经嵴细胞,解剖结构,b0_c1_294
b0_c1_294,原始眼外肌,解剖结构,b0_c1_109
b0_c1_295,直肌,解剖结构,b0_c1_109
b0_c1_296,斜肌,解剖结构,b0_c1_109
b0_c1_297,上直肌,解剖结构,b7_c22_831
b0_c1_298,眶缘,解剖结构,
b0_c1_299,眶眼,解剖结构,b0_c1_117
b0_c1_300,眶轴,解剖结构,b0_c1_117
b0_c1_301,视轴,解剖结构,b0_c7_1075
b0_c1_302,双眼单视,解剖结构,b1_c7_615
b0_c1_303,眼球某个组成部分发育不良,疾病,b0_c1_11
b0_c1_304,先天眼发育异常,疾病,
b0_c1_305,眼部疾病,疾病,b0_c1_304
b0_c1_306,基因选择性时空表达,病因,b0_c1_311
b0_c1_307,胚胎发育诱导调控机制,病因,
b0_c1_308,遗传因素,疾病,b0_c0_75
b0_c1_309,多因素,病因,b0_c1_3
b0_c1_310,受精卵,解剖结构,b2_c75_413
b0_c1_311,眼发育,解剖结构,b0_c1_366
b0_c1_312,激素调节,病因,b0_c1_311
b0_c1_313,组织细胞间相互调节,病因,b0_c1_311
b0_c1_314,核质相互作用,病因,b0_c1_311
b0_c1_315,细胞外基质,病因,b0_c10_822
b0_c1_316,extracellular matrix,病因,b0_c1_315
b0_c1_317,器官形成,解剖结构,
b0_c1_318,组织分化,解剖结构,
b0_c1_319,胚胎发育,疾病,b0_c1_335
b0_c1_320,胚胎诱导,病因,b0_c1_319
b0_c1_321,限制,疾病,b0_c1_310
b0_c1_322,决定,疾病,b0_c1_321
b0_c1_323,分化,病因,b0_c1_322
b0_c1_324,不对称分裂,病因,b0_c1_43
b0_c1_325,细胞间相互作用,病因,b0_c1_43
b0_c1_326,横向分化,病因,
b0_c1_327,表皮外胚层,解剖结构,b0_c1_413
b0_c1_328,诱导组织,解剖结构,
b0_c1_329,反应组织,解剖结构,b0_c1_328
b0_c1_330,脊索中胚层,解剖结构,
b0_c1_331,神经视网膜,解剖结构,b1_c11_946
b0_c1_332,色素上皮,解剖结构,b0_c3_722
b0_c1_333,皮肤干细胞,解剖结构,
b0_c1_334,角结膜上皮细胞,解剖结构,b0_c6_455
b0_c1_335,模式形成,疾病,
b0_c1_336,体轴特化,疾病,
b0_c1_337,体轴腔隙化,疾病,
b0_c1_338,形态发生,疾病,
b0_c1_339,可塑性,别名,
b0_c1_340,pattern formation,别名,b0_c1_335
b0_c1_341,positional information,别名,b0_c1_356
b0_c1_342,局部特化征,别名,
b0_c1_343,regional specification,别名,b0_c1_342
b0_c1_344,axis specification,别名,b0_c1_336
b0_c1_345,compartmentation,别名,b0_c1_337
b0_c1_346,morphogenesis,别名,b0_c1_338
b0_c1_347,DNA 污染,病因,b0_c1_339
b0_c1_348,细胞,解剖结构,b0_c3_131
b0_c1_349,细胞种系,解剖结构,
b0_c1_350,原基,解剖结构,b0_c1_319
b0_c1_351,器官,解剖结构,b0_c3_131
b0_c1_352,前后轴,解剖结构,b0_c1_336
b0_c1_353,腹背轴,解剖结构,b0_c1_336
b0_c1_354,胚胎,解剖结构,b0_c1_338
b0_c1_355,肢体,解剖结构,
b0_c1_356,细胞位置信息,症状和体征,
b0_c1_357,细胞迁移,症状和体征,b0_c1_338
b0_c1_358,折叠和内陷,症状和体征,b0_c1_338
b0_c1_359,黏着力的改变,症状和体征,b0_c1_338
b0_c1_360,无眼球,疾病,b0_c0_247
b0_c1_361,小眼球,疾病,b0_c0_247
b0_c1_362,无虹膜,疾病,b0_c0_247
b0_c1_363,蛋白,病因,b0_c9_50
b0_c1_364,细胞外信号通路,病因,
b0_c1_365,眼组织特定发育基因,病因,b0_c1_398
b0_c1_366,选择性蛋白,疾病,
b0_c1_368,功能丧失,病因,
b0_c1_369,异位表达,疾病,
b0_c1_370,表达谱,病因,
b0_c1_371,核蛋白,病因,
b0_c1_372,DNA,疾病,b0_c10_734
b0_c1_373,转录因子,病因,b0_c1_371
b0_c1_374,ey,疾病,b0_c1_384
b0_c1_375,toy,疾病,b0_c1_384
b0_c1_376,eya,病因,b0_c1_384
b0_c1_377,so,病因,b0_c1_384
b0_c1_378,dac,病因,b0_c1_384
b0_c1_379,eyg,病因,b0_c1_384
b0_c1_380,tsh,病因,b0_c1_384
b0_c1_381,optix,病因,b0_c1_384
b0_c1_382,hth,病因,b0_c1_384
b0_c1_383,exd,病因,b0_c1_384
b0_c1_384,同源盒基因 Pax6 家族,病因,
b0_c1_385,多重信息反馈,病因,
b0_c1_386,交叉调控,病因,
b0_c1_387,细胞外信号分子,疾病,
b0_c1_388,hh,病因,
b0_c1_389,dpp,病因,
b0_c1_390,wg,病因,
b0_c1_391,notch,病因,b7_c5_10
b0_c1_392,egfr,病因,
b0_c1_393,特化期,解剖结构,b0_c1_43
b0_c1_394,决定期,解剖结构,b0_c1_43
b0_c1_395,终末分化期,解剖结构,b0_c1_396
b0_c1_396,眼原基,解剖结构,
b0_c1_397,细胞塑型,解剖结构,
b0_c1_398,细胞命运,解剖结构,
b0_c1_399,视网膜组织,解剖结构,b0_c0_78
b0_c1_400,多潜能的上皮细胞,解剖结构,
b0_c1_401,眼组织,解剖结构,b0_c8_838
b0_c1_402,自治行为,症状和体征,
b0_c1_403,眼先天畸形,疾病,b0_c1_3
b0_c1_404,无眼,疾病,b0_c1_3
b0_c1_405,小眼,疾病,b0_c1_3
b0_c1_406,并眼,疾病,b0_c1_3
b0_c1_407,眼缺损,疾病,b0_c1_3
b0_c1_408,先天性无眼球,疾病,
b0_c1_409,先天性小眼球,疾病,b0_c1_520
b0_c1_410,真性小眼球,疾病,b0_c1_564
b0_c1_411,小眼畸形,疾病,b0_c10_902
b0_c1_412,青光眼相关疾病,疾病,
b0_c1_413,眼前段胚胎发育不全,疾病,b0_c1_412
b0_c1_414,Axenfeld 异常,疾病,b0_c1_413
b0_c1_415,Rieger 异常,疾病,b0_c1_413
b0_c1_416,Peter 异常,疾病,b0_c1_413
b0_c1_417,虹膜发育不良,疾病,b0_c1_413
b0_c1_418,虹膜房角发育不良,疾病,b0_c1_413
b0_c1_420,Anterior Segment Dysgenesis,别名,b0_c1_413
b0_c1_421,调节基因,病因,
b0_c1_422,下游基因,病因,
b0_c1_423,基因变异,病因,b0_c11_970
b0_c1_424,迁移,病因,b0_c1_413
b0_c1_425,增殖,病因,b0_c1_413
b0_c1_426,遗传的发育异常,病因,
b0_c1_427,发育异常,疾病,b1_c8_645
b0_c1_428,下游发育,病因,
b0_c1_429,原始内皮细胞,病因,
b0_c1_430,诱导分化,病因,
b0_c1_431,迁移分化,病因,
b0_c1_432,增殖收缩,病因,
b0_c1_433,泪腺组织,解剖结构,
b0_c1_434,赤道部,解剖结构,b0_c10_1124
b0_c1_435,神经外胚层,解剖结构,b0_c1_413
b0_c1_436,眼周围间充质细胞,解剖结构,b0_c1_413
b0_c1_437,狄氏膜,解剖结构,b0_c1_413
b0_c1_438,角膜内皮细胞,解剖结构,b0_c1_413
b0_c1_439,虹膜实质,解剖结构,b0_c1_413
b0_c1_440,皮肤色素,解剖结构,b0_c1_152
b0_c1_441,肾上腺糖质,解剖结构,b0_c1_152
b0_c1_442,神经组织,解剖结构,b0_c15_85
b0_c1_443,前房,解剖结构,b0_c0_79
b0_c1_444,掌握眼胚胎发育学,注意事项,
b0_c1_445,发育早期,解剖结构,b0_c1_3
b0_c1_446,胚胎第 1 个月,解剖结构,b0_c1_3
b0_c1_447,胚胎第 5~8 周,解剖结构,b0_c1_3
b0_c1_448,胚胎第 5 个月,解剖结构,b0_c1_413
b0_c1_449,出生后的最初几周,解剖结构,b0_c1_413
b0_c1_450,时间,发病部位,
b0_c1_451,空间,发病部位,
b0_c1_452,精密的时间和空间顺序,发病部位,
b0_c1_453,孔隙化,症状和体征,b0_c1_413
b0_c1_454,虹膜止端后移,症状和体征,b0_c1_413
b0_c1_455,临床表现常不典型,症状和体征,
b0_c1_456,重叠现象,症状和体征,
b0_c1_457,不同表型,症状和体征,
b0_c1_459,虹膜与周边角膜的粘连,疾病,b0_c0_79
b0_c1_460,房角关闭,疾病,b0_c0_79
b0_c1_461,合并有眼外表现,疾病,b0_c1_413
b0_c1_462,引起青光眼,并发症,
b0_c1_463,Axenfeld-Rieger综合征,疾病,b0_c11_1481
b0_c1_464,虹膜角膜内皮综合征,疾病,b0_c1_220
b0_c1_465,多形性角膜后层营养不良,疾病,b0_c1_220
b0_c1_466,Peter异常,疾病,b0_c1_220
b0_c1_467,iridocorneal endothelial syndrome,别名,b0_c1_464
b0_c1_468,ICE syndrome,别名,b0_c1_464
b0_c1_469,lens epithelial cell,别名,
b0_c1_470,LEC,别名,
b0_c1_471,Pax6,病因,b0_c0_243
b0_c1_472,Pitx3,病因,b0_c0_243
b0_c1_473,Maf,病因,b0_c0_243
b0_c1_474,Sox,病因,b0_c0_243
b0_c1_475,aquaporins/Mip,病因,b0_c0_243
b0_c1_476,Lim-2,病因,b0_c0_243
b0_c1_477,connexins,病因,b0_c0_243
b0_c1_478,crystallin,病因,b0_c0_243
b0_c1_479,虹膜止端,解剖结构,b0_c1_482
b0_c1_480,巩膜突,解剖结构,b0_c1_220
b0_c1_481,房角,解剖结构,b0_c0_79
b0_c1_482,眼前节,解剖结构,b1_c7_8
b0_c1_483,晶状体上皮细胞,解剖结构,b0_c24_264
b0_c1_484,白内障摘除术,手术,b0_c0_282
b0_c1_485,晶状体再生,基础治疗,b0_c1_526
b0_c1_486,视网膜脉管系统发育异常,疾病,b0_c1_517
b0_c1_487,视网膜相关疾病,疾病,b0_c1_486
b0_c1_488,视网膜形成新生血管,疾病,b0_c1_529
b0_c1_489,视力丧失,疾病,b0_c1_488
b0_c1_492,老年性黄斑变性,疾病,b0_c1_488
b0_c1_494,先天性囊状小眼球,疾病,b0_c1_78
b0_c1_495,先天性视网膜脱离,疾病,b0_c1_78
b0_c1_496,假性视盘炎,疾病,b0_c1_523
b0_c1_498,视网膜脉络膜缺损,疾病,b1_c1_612
b0_c1_499,眼眶囊肿,疾病,b0_c1_409
b0_c1_500,先天性无虹膜,疾病,b0_c0_79
b0_c1_501,永存瞳孔膜,疾病,b0_c12_44
b0_c1_502,晶状体发育异常,疾病,b0_c1_501
b0_c1_503,先天性无晶状体,疾病,b0_c0_79
b0_c1_504,先天性球形小晶状体,疾病,b0_c1_502
b0_c1_505,先天性晶状体异位,疾病,b0_c1_502
b0_c1_506,先天性视网膜皱襞,疾病,
b0_c1_507,先天性视网膜劈裂症,疾病,b0_c1_506
b0_c1_508,有鞘神经纤维,疾病,b0_c15_83
b0_c1_509,先天性上睑下垂,疾病,b0_c0_242
b0_c1_510,先天性眼眶皮样囊肿,疾病,b0_c1_228
b0_c1_511,先天性泪囊炎,疾病,b0_c1_228
b0_c1_512,斜视,疾病,b0_c3_21
b0_c1_513,先天性斜视,疾病,b0_c16_1059
b0_c1_514,家族遗传性,病因,b0_c0_242
b0_c1_515,兔眼,解剖结构,b7_c22_831
b0_c1_516,猕猴,解剖结构,
b0_c1_517,视网膜内层血管,解剖结构,
b0_c1_518,血管内皮细胞,解剖结构,b7_c2_56
b0_c1_519,视网膜外层血管,解剖结构,
b0_c1_520,胚裂闭合,解剖结构,b0_c1_522
b0_c1_521,视神经盘,解剖结构,b0_c1_127
b0_c1_522,神经胶质,解剖结构,b6_c14_13
b0_c1_523,生理凹陷,解剖结构,b1_c8_182
b0_c1_524,皮质,解剖结构,b5_c3_417
b0_c1_525,视觉经验,注意事项,
b0_c1_526,微创囊囊吸除晶状体的技术,手术,
b0_c1_527,图像分离,症状和体征,b0_c1_512
b0_c1_530,碱性成纤维细胞生长因子,药品,b0_c0_79
b0_c1_531,bFGF,药品,b0_c22_509
b0_c1_532,酪氨酸激酶,药品,b7_c3_2
b0_c1_533,儿童,多发人群,b0_c0_61
b0_c1_534,时空表达差异,病因,b0_c1_3
b0_c1_535,基因功能互补,病因,b0_c1_3
b0_c1_536,基因功能交叉,病因,b0_c1_3
b0_c1_537,调控网络,病因,b0_c1_3
b0_c1_538,International Journal of Developmental Biology,注意事项,b0_c1_3
b0_c1_539,表 1-1,诊断方案,b0_c0_78
b0_c1_540,眼前节发育不全,疾病,b0_c1_561
b0_c1_541,Axenfeld-Rieger 综合征,疾病,b0_c1_220
b0_c1_542,小眼球/真性小眼球,疾病,b0_c1_563
b0_c1_543,Best 卵黄样黄斑营养不良,疾病,b0_c1_564
b0_c1_544,成人型卵黄样黄斑营养不良,疾病,b0_c1_564
b0_c1_545,常染色体隐性遗传 Best 病,疾病,b0_c1_564
b0_c1_547,色素性视网膜炎,疾病,b0_c1_564
b0_c1_548,玻璃体视网膜脉络膜病,疾病,b0_c1_564
b0_c1_550,角膜白斑,疾病,b0_c1_571
b0_c1_551,Iridogoniodygenesis 综合征,疾病,b0_c1_572
b0_c1_552,幼年青光眼,疾病,b0_c1_572
b0_c1_553,晶状体、角膜和虹膜缺陷,疾病,b0_c1_574
b0_c1_554,角膜后胚胎环,疾病,b0_c1_574
b0_c1_555,CHARGE 综合征,疾病,b0_c1_576
b0_c1_556,多种形式的白内障,疾病,b0_c1_577
b0_c1_557,虹膜发育不全,别名,b0_c1_541
b0_c1_558,BVMD,别名,b0_c1_543
b0_c1_559,AVMD,别名,b0_c1_544
b0_c1_560,ARB,别名,b0_c1_545
b0_c1_561,PAX6,疾病,
b0_c1_562,RX,疾病,
b0_c1_563,PRSS56,疾病,
b0_c1_564,BEST1,疾病,
b0_c1_565,MFRP,疾病,
b0_c1_566,TMEM98,疾病,
b0_c1_567,MYRF,疾病,
b0_c1_568,SOX1,疾病,
b0_c1_569,SOX2,疾病,
b0_c1_570,SOX3,疾病,
b0_c1_571,PITX3,疾病,
b0_c1_572,PITX2,疾病,
b0_c1_573,FOX1,疾病,
b0_c1_574,MAF,疾病,
b0_c1_575,FOXE3,疾病,
b0_c1_576,CHD7,疾病,
b0_c1_577,CRYA,疾病,
b0_c1_578,CRYB,疾病,
b0_c1_579,CRYC,疾病,
b0_c1_580,前神经板,解剖结构,
b0_c1_581,间质细胞,解剖结构,b7_c2_95
b0_c1_582,光感受器,解剖结构,b0_c3_89
b0_c1_583,感觉基板,解剖结构,
b0_c1_584,晶状体基板,解剖结构,
b0_c1_585,眼周间充质,解剖结构,
b0_c1_586,晶状体囊,解剖结构,b0_c10_392
b0_c1_587,晶状囊的神经外胚层,解剖结构,
b0_c1_588,眼科疾病,疾病,b0_c1_1
b0_c1_589,神经系统疾病,疾病,b0_c1_1
b0_c1_590,复杂性眼病,疾病,b0_c1_1
b0_c1_591,多基因机制眼病,疾病,b0_c1_1
b0_c1_592,单基因机制眼病,疾病,b0_c1_1
b0_c1_593,基因数量,病因,b0_c1_1
b0_c1_594,基因同源性,病因,b0_c1_1
b0_c1_595,核苷酸多态性,病因,b0_c1_1
b0_c1_596,构象多态性,病因,b0_c1_1
b0_c1_597,SNP,病因,b0_c1_1
b0_c1_598,SSCP,病因,b0_c1_1
b0_c1_599,Pax 基因,病因,b0_c1_1
b0_c1_600,超家族,病因,b0_c1_1
b0_c1_601,遗传网络,病因,b0_c1_1
b0_c1_602,同步作用机制,病因,b0_c1_1
b0_c1_603,神经元,解剖结构,b0_c23_1333
b0_c1_604,神经纤维,解剖结构,b0_c3_1105
b0_c1_605,视觉活动,症状和体征,b0_c1_1
b0_c1_606,神经元活动,症状和体征,b0_c1_1
b0_c1_607,人类基因组测序计划,诊断方案,b0_c1_1
b0_c1_608,人类脑计划,诊断方案,b0_c1_1
b0_c1_609,BRAIN,诊断方案,b0_c1_1
b0_c1_610,脑研究计划,诊断方案,b0_c1_1
b0_c1_611,人类连接组计划,诊断方案,b0_c1_1
b0_c1_612,HCP,诊断方案,b0_c1_1
b0_c1_613,脑活动图,诊断方案,b0_c1_1
b0_c1_614,BAM,诊断方案,b0_c1_1
b0_c1_615,功能图谱,诊断方案,b0_c1_1
b0_c2_5,视路,解剖结构,b0_c3_65
b0_c2_7,屈光传导系统,解剖结构,b0_c1_11
b0_c2_8,感光成像系统,解剖结构,b0_c1_11
b0_c2_18,脑视觉中枢,解剖结构,
b0_c2_19,眼球壁,解剖结构,b1_c11_209
b0_c2_20,眼内容,解剖结构,b0_c1_11
b0_c2_21,上皮层,解剖结构,b0_c0_14
b0_c2_23,神经末梢,解剖结构,b6_c6_110
b0_c2_24,锯齿缘,解剖结构,b0_c12_196
b0_c2_26,色素上皮层,解剖结构,b0_c0_4
b0_c2_28,神经上皮层,解剖结构,b0_c0_4
b0_c2_31,病理性小角膜,疾病,b0_c0_14
b0_c2_32,病理性大角膜,疾病,b0_c0_14
b0_c2_33,角膜溃疡,疾病,
b0_c2_34,comea,别名,b0_c0_14
b0_c2_35,Bowman membrane,别名,b0_c1_269
b0_c2_36,Descemet membrane,别名,b0_c1_270
b0_c2_37,endothelium,别名,b0_c1_268
b0_c2_38,纤维膜,解剖结构,b0_c23_1202
b0_c2_39,泪膜,解剖结构,b0_c0_307
b0_c2_40,瞳孔区,解剖结构,b0_c3_764
b0_c2_41,中央区,解剖结构,b0_c0_14
b0_c2_42,中间区,解剖结构,b0_c0_14
b0_c2_43,边缘部,解剖结构,b0_c0_14
b0_c2_44,前表面,解剖结构,b0_c0_16
b0_c2_45,后表面,解剖结构,b0_c0_16
b0_c2_47,基质层,解剖结构,b0_c8_39
b0_c2_49,复层鳞状上皮,解剖结构,
b0_c2_50,基底细胞,解剖结构,b0_c2_21
b0_c2_51,翼状细胞,解剖结构,b0_c2_21
b0_c2_52,表层细胞,解剖结构,b0_c2_21
b0_c2_53,胶原纤维,解剖结构,b7_c3_2
b0_c2_54,蛋白多糖,解剖结构,b7_c4_1
b0_c2_55,角膜细胞,解剖结构,b0_c3_803
b0_c2_56,黏蛋白,解剖结构,b0_c1_165
b0_c2_57,糖蛋白,解剖结构,b0_c12_162
b0_c2_58,朗格汉斯细胞,解剖结构,b0_c2_47
b0_c2_59,树突状细胞,解剖结构,b0_c0_83
b0_c2_60,Schwalbe线,解剖结构,b0_c1_464
b0_c2_61,Hassell-Henle小体,解剖结构,b0_c1_270
b0_c2_62,缝隙连接,解剖结构,b7_c4_292
b0_c2_64,细胞密度降低,症状和体征,b7_c12_148
b0_c2_67,后弹力层脱离,并发症,b0_c10_989
b0_c2_68,角膜内皮细胞损伤,并发症,b0_c1_268
b0_c2_69,limbus,别名,b0_c1_272
b0_c2_73,毛细血管,解剖结构,b0_c12_426
b0_c2_74,淋巴管,解剖结构,b0_c3_250
b0_c2_75,成纤维细胞,解剖结构,b2_c75_413
b0_c2_76,Vogt 栅,解剖结构,b0_c1_272
b0_c2_77,角膜缘干细胞,解剖结构,b0_c1_164
b0_c2_79,泪液,解剖结构,b7_c3_410
b0_c2_80,眼内容物,解剖结构,b0_c10_1032
b0_c2_81,生物屏障,解剖结构,b0_c1_164
b0_c2_82,营养,解剖结构,
b0_c2_83,代谢物质,解剖结构,
b0_c2_84,脂类,解剖结构,
b0_c2_85,非极性物质,解剖结构,
b0_c2_86,水溶性极性物质,解剖结构,
b0_c2_87,双向性物质,解剖结构,b0_c1_443
b0_c2_89,眼内压力,症状和体征,b6_c10_1862
b0_c2_90,冷热觉,症状和体征,
b0_c2_91,痛觉,症状和体征,
b0_c2_92,触觉,症状和体征,
b0_c2_93,药物治疗,药物治疗,b0_c0_79
b0_c2_94,角膜缘血管,解剖结构,b0_c0_14
b0_c2_95,葡萄糖,药品,b7_c13_536
b0_c2_96,糖原分解,药品,b0_c0_14
b0_c2_97,氨基酸,药品,b0_c10_48
b0_c2_98,蛋白质,药品,b0_c0_15
b0_c2_99,自由基,疾病,b0_c2_100
b0_c2_100,光辐射,疾病,
b0_c2_102,神经支配,解剖结构,b0_c0_14
b0_c2_103,感觉神经纤维,解剖结构,b0_c1_202
b0_c2_105,眼支,解剖结构,b0_c0_10
b0_c2_106,交感神经,解剖结构,b0_c1_207
b0_c2_107,副交感神经,解剖结构,b6_c3_108
b0_c2_108,干枯角化,症状和体征,b0_c2_57
b0_c2_110,视黄醇,药品,b7_c22_52
b0_c2_111,维生素C,药品,b0_c3_89
b0_c2_112,还原型,药品,b0_c2_111
b0_c2_113,sclera,别名,b0_c1_114
b0_c2_114,episclera,别名,b0_c2_128
b0_c2_115,scleral stroma,别名,b0_c2_129
b0_c2_116,lamina fusca sclerae,别名,b0_c2_130
b0_c2_117,巩膜上腔,解剖结构,b0_c1_114
b0_c2_118,脉络膜上腔,解剖结构,b7_c3_2
b0_c2_119,巩膜静脉窦,解剖结构,b0_c11_1416
b0_c2_123,后巩膜孔,解剖结构,b0_c1_114
b0_c2_126,硬脑膜,解剖结构,b2_c2_385
b0_c2_127,涡状静脉,解剖结构,b0_c1_114
b0_c2_128,巩膜表层,解剖结构,b0_c1_114
b0_c2_129,巩膜基质层,解剖结构,b0_c7_670
b0_c2_130,巩膜棕黑层,解剖结构,b0_c1_114
b0_c2_131,眼神经,解剖结构,b0_c4_904
b0_c2_132,睫状神经,解剖结构,b2_c89_51
b0_c2_133,睫状短神经,解剖结构,b0_c2_194
b0_c2_134,睫状长神经,解剖结构,b0_c8_615
b0_c2_136,uvea,别名,b0_c1_258
b0_c2_137,色素膜,别名,b0_c1_258
b0_c2_138,tunica pigmentosa,别名,b0_c1_258
b0_c2_139,血管膜,别名,b0_c1_258
b0_c2_140,vascular tunic,别名,b0_c1_258
b0_c2_142,后房,解剖结构,b0_c9_50
b0_c2_146,虹膜小环,解剖结构,b0_c1_501
b0_c2_147,虹膜隐窝,解剖结构,b0_c0_114
b0_c2_149,虹膜动脉大环,解剖结构,b0_c1_203
b0_c2_151,虹膜动脉小环,解剖结构,b0_c1_203
b0_c2_152,前表面层,解剖结构,b0_c1_203
b0_c2_153,基质与瞳孔括约肌层,解剖结构,b0_c1_203
b0_c2_154,前色素上皮与瞳孔开大肌层,解剖结构,b0_c1_203
b0_c2_155,后色素上皮层,解剖结构,b0_c1_203
b0_c2_156,无色素上皮层,解剖结构,b0_c14_831
b0_c2_157,生理性葡萄膜外翻,症状和体征,b0_c1_203
b0_c2_158,greater arterial circle of iris,别名,b0_c2_149
b0_c2_159,minor vascular circle of iris,别名,b0_c2_161
b0_c2_161,虹膜血管小环,解剖结构,b0_c1_203
b0_c2_162,睫状神经丛,解剖结构,b6_c6_110
b0_c2_164,ciliary body,别名,b0_c1_202
b0_c2_165,pars plicata,别名,b0_c2_168
b0_c2_166,arterial circle of ciliary muscle,别名,b0_c2_185
b0_c2_167,虹膜根部,解剖结构,b0_c11_316
b0_c2_168,睫状冠,解剖结构,b0_c1_202
b0_c2_169,睫状襞,解剖结构,b0_c1_262
b0_c2_170,睫状体平坦部,解剖结构,b0_c9_50
b0_c2_172,无色素睫状上皮,解剖结构,b0_c1_202
b0_c2_173,色素睫状上皮,解剖结构,b0_c1_202
b0_c2_174,基质,解剖结构,b7_c4_52
b0_c2_175,平滑肌纤维束,解剖结构,b2_c1_124
b0_c2_176,纵行纤维,解剖结构,b0_c1_123
b0_c2_177,放射纤维,解剖结构,b0_c2_175
b0_c2_178,环形纤维,解剖结构,b0_c2_119
b0_c2_179,睫状体上腔,解剖结构,b6_c10_419
b0_c2_181,血-房水屏障,解剖结构,b0_c0_15
b0_c2_182,血供,解剖结构,
b0_c2_183,睫后长动脉,解剖结构,b0_c1_258
b0_c2_184,睫前动脉,解剖结构,b0_c1_109
b0_c2_185,睫状肌动脉环,解剖结构,b0_c1_123
b0_c2_186,小动脉,解剖结构,b0_c3_1181
b0_c2_187,静脉,解剖结构,b0_c3_722
b0_c2_188,睫状静脉,解剖结构,
b0_c2_190,神经丛,解剖结构,b0_c2_132
b0_c2_191,第一支,解剖结构,b0_c0_10
b0_c2_192,交感神经丛,解剖结构,
b0_c2_193,副交感神经纤维,解剖结构,b0_c1_202
b0_c2_194,睫状神经节,解剖结构,b0_c2_479
b0_c2_196,屈光度,症状和体征,
b0_c2_197,碳酸酐酶,药品,
b0_c2_198,钠,药品,b6_c2_36
b0_c2_199,钾,药品,
b0_c2_200,氧,药品,b7_c10_145
b0_c2_201,二氧化碳,药品,b0_c11_484
